# Wavelength Flux_Radius_1 Flux_Radius_2 Flux_Radius_3 Flux_Radius_4
8.508499023437500000e+03 1.985323364257812500e+03 1.514264526367187500e+02 5.951618957519531250e+01 2.906444358825683594e+01
8.509749023437500000e+03 2.013290771484375000e+03 1.542580566406250000e+02 5.236067199707031250e+01 3.047101974487304688e+01
8.510999023437500000e+03 2.051417724609375000e+03 1.620111236572265625e+02 4.895287322998046875e+01 2.740986824035644531e+01
8.512249023437500000e+03 2.019278320312500000e+03 1.603049468994140625e+02 5.609080505371093750e+01 3.260245895385742188e+01
8.513499023437500000e+03 2.055425781250000000e+03 1.669188079833984375e+02 5.881024932861328125e+01 2.624551200866699219e+01
8.514749023437500000e+03 2.044939697265625000e+03 1.515783386230468750e+02 5.693508529663085938e+01 3.626564025878906250e+01
8.515999023437500000e+03 2.062797607421875000e+03 1.639758605957031250e+02 6.077337646484375000e+01 3.447998428344726562e+01
8.517249023437500000e+03 2.056140380859375000e+03 1.510979614257812500e+02 6.148693084716796875e+01 2.911024093627929688e+01
8.518499023437500000e+03 2.045022827148437500e+03 1.488089141845703125e+02 5.940557098388671875e+01 3.519702529907226562e+01
8.519749023437500000e+03 2.059098388671875000e+03 1.535579986572265625e+02 5.740908050537109375e+01 2.724824142456054688e+01
8.520999023437500000e+03 2.036327880859375000e+03 1.447369384765625000e+02 6.178826904296875000e+01 2.722808074951171875e+01
8.522249023437500000e+03 2.003307373046875000e+03 1.489206085205078125e+02 5.597860336303710938e+01 2.951617050170898438e+01
8.523499023437500000e+03 2.069632812500000000e+03 1.496510620117187500e+02 6.191559219360351562e+01 4.088912582397460938e+01
8.524749023437500000e+03 2.043729248046875000e+03 1.707840728759765625e+02 6.445157623291015625e+01 3.255964279174804688e+01
8.525999023437500000e+03 2.037580200195312500e+03 1.526907348632812500e+02 5.967782974243164062e+01 3.061399269104003906e+01
8.527249023437500000e+03 2.066703369140625000e+03 1.637369842529296875e+02 5.965036392211914062e+01 3.411629486083984375e+01
8.528499023437500000e+03 2.052037841796875000e+03 1.572902832031250000e+02 5.850386810302734375e+01 2.730181312561035156e+01
8.529749023437500000e+03 2.071918212890625000e+03 1.702738647460937500e+02 6.133947753906250000e+01 3.127326583862304688e+01
8.530999023437500000e+03 2.110818115234375000e+03 1.647077331542968750e+02 5.408285522460937500e+01 3.538206863403320312e+01
8.532249023437500000e+03 2.037185058593750000e+03 1.533201141357421875e+02 5.258663558959960938e+01 3.699581146240234375e+01
8.533499023437500000e+03 2.069528808593750000e+03 1.524636230468750000e+02 6.439947509765625000e+01 3.361054229736328125e+01
8.534749023437500000e+03 2.029614013671875000e+03 1.591589813232421875e+02 4.547242355346679688e+01 2.572133445739746094e+01
8.535999023437500000e+03 2.008431274414062500e+03 1.585305175781250000e+02 4.813482284545898438e+01 2.384646224975585938e+01
8.537249023437500000e+03 2.042431030273437500e+03 1.486783752441406250e+02 5.959159851074218750e+01 3.492340850830078125e+01
8.538499023437500000e+03 1.994631225585937500e+03 1.547144317626953125e+02 6.138669204711914062e+01 2.515978240966796875e+01
8.539749023437500000e+03 2.019119140625000000e+03 1.669277954101562500e+02 6.287181472778320312e+01 3.447976684570312500e+01
8.540999023437500000e+03 2.007865234375000000e+03 1.698273925781250000e+02 5.364633560180664062e+01 2.160676193237304688e+01
8.542249023437500000e+03 1.976249023437500000e+03 1.569338073730468750e+02 5.662710952758789062e+01 3.679670333862304688e+01
8.543499023437500000e+03 2.020816040039062500e+03 1.379695587158203125e+02 5.795999526977539062e+01 2.839718818664550781e+01
8.544749023437500000e+03 1.978677856445312500e+03 1.464473724365234375e+02 6.063010787963867188e+01 2.858012771606445312e+01
8.545999023437500000e+03 1.945502075195312500e+03 1.584497528076171875e+02 5.468591690063476562e+01 2.694828033447265625e+01
8.547249023437500000e+03 1.922568481445312500e+03 1.479547882080078125e+02 5.373129653930664062e+01 2.835563659667968750e+01
8.548499023437500000e+03 1.874041625976562500e+03 1.354154357910156250e+02 4.380933380126953125e+01 2.212834548950195312e+01
8.549749023437500000e+03 1.900024291992187500e+03 1.366019592285156250e+02 4.706599426269531250e+01 1.793650627136230469e+01
8.550999023437500000e+03 1.917605224609375000e+03 1.343668823242187500e+02 5.649728393554687500e+01 2.184999275207519531e+01
8.552249023437500000e+03 1.890873779296875000e+03 1.357192840576171875e+02 5.444149017333984375e+01 2.617350196838378906e+01
8.553499023437500000e+03 1.919857910156250000e+03 1.537247009277343750e+02 4.945281219482421875e+01 2.385232162475585938e+01
8.554749023437500000e+03 1.942185180664062500e+03 1.433083953857421875e+02 5.116952133178710938e+01 3.143954658508300781e+01
8.555999023437500000e+03 1.983312866210937500e+03 1.447344207763671875e+02 5.545178222656250000e+01 3.038071632385253906e+01
8.557249023437500000e+03 1.938031250000000000e+03 1.648118591308593750e+02 5.446755981445312500e+01 2.870609092712402344e+01
8.558499023437500000e+03 1.963392822265625000e+03 1.630847625732421875e+02 5.125204086303710938e+01 3.597199249267578125e+01
8.559749023437500000e+03 1.986846557617187500e+03 1.564807739257812500e+02 5.730437469482421875e+01 2.842582893371582031e+01
8.560999023437500000e+03 1.969235595703125000e+03 1.576998138427734375e+02 5.393652343750000000e+01 3.465545654296875000e+01
8.562249023437500000e+03 2.016323120117187500e+03 1.504923248291015625e+02 4.807191085815429688e+01 2.926537322998046875e+01
8.563499023437500000e+03 2.037607788085937500e+03 1.669024963378906250e+02 6.341009521484375000e+01 3.544163513183593750e+01
8.564749023437500000e+03 2.033995971679687500e+03 1.396831054687500000e+02 5.728340530395507812e+01 2.595376968383789062e+01
8.565999023437500000e+03 2.048483398437500000e+03 1.612580413818359375e+02 4.420410156250000000e+01 3.226259231567382812e+01
8.567249023437500000e+03 1.991647094726562500e+03 1.483911437988281250e+02 5.568608856201171875e+01 3.396850204467773438e+01
8.568499023437500000e+03 1.972489990234375000e+03 1.619447479248046875e+02 5.242440032958984375e+01 3.183739089965820312e+01
8.569749023437500000e+03 1.988804687500000000e+03 1.426454010009765625e+02 5.951733398437500000e+01 2.820853233337402344e+01
8.570999023437500000e+03 2.013506713867187500e+03 1.517623596191406250e+02 6.597903442382812500e+01 2.662800598144531250e+01
8.572249023437500000e+03 2.041692626953125000e+03 1.486514129638671875e+02 4.707642364501953125e+01 3.381628036499023438e+01
8.573499023437500000e+03 2.001023681640625000e+03 1.552921142578125000e+02 5.253458786010742188e+01 2.711092376708984375e+01
8.574749023437500000e+03 1.999634643554687500e+03 1.531840820312500000e+02 6.638274383544921875e+01 3.391137695312500000e+01
8.575999023437500000e+03 2.017268310546875000e+03 1.684665832519531250e+02 6.323274230957031250e+01 3.318978500366210938e+01
8.577249023437500000e+03 2.021253906250000000e+03 1.491442565917968750e+02 6.805873107910156250e+01 2.878620529174804688e+01
8.578499023437500000e+03 1.962598754882812500e+03 1.522565917968750000e+02 6.443538665771484375e+01 3.136801338195800781e+01
8.579749023437500000e+03 1.968001464843750000e+03 1.444693145751953125e+02 6.553938293457031250e+01 3.430777740478515625e+01
8.580999023437500000e+03 1.971454467773437500e+03 1.524656829833984375e+02 6.300522232055664062e+01 2.575856590270996094e+01
8.582249023437500000e+03 1.989295898437500000e+03 1.619364013671875000e+02 6.180944824218750000e+01 3.181171607971191406e+01
8.583499023437500000e+03 1.927128051757812500e+03 1.553896179199218750e+02 5.221613693237304688e+01 2.862049674987792969e+01
8.584749023437500000e+03 1.907284423828125000e+03 1.523285217285156250e+02 5.385437774658203125e+01 2.968957519531250000e+01
8.585999023437500000e+03 1.866533691406250000e+03 1.538930053710937500e+02 5.105576324462890625e+01 3.040589714050292969e+01
8.587249023437500000e+03 1.833695556640625000e+03 1.442207794189453125e+02 4.154567718505859375e+01 3.026026725769042969e+01
8.588499023437500000e+03 1.791339843750000000e+03 1.510065155029296875e+02 5.501304244995117188e+01 2.909593582153320312e+01
8.589749023437500000e+03 1.784491821289062500e+03 1.319290924072265625e+02 5.566029357910156250e+01 2.729564857482910156e+01
8.590999023437500000e+03 1.753058105468750000e+03 1.354446258544921875e+02 5.010010528564453125e+01 2.561643600463867188e+01
8.592249023437500000e+03 1.707866943359375000e+03 1.379130096435546875e+02 4.666992187500000000e+01 2.745250892639160156e+01
8.593499023437500000e+03 1.678537475585937500e+03 1.290180511474609375e+02 3.850061416625976562e+01 2.615913391113281250e+01
8.594749023437500000e+03 1.693981811523437500e+03 1.245917129516601562e+02 4.291842269897460938e+01 2.127428054809570312e+01
8.595999023437500000e+03 1.706240844726562500e+03 1.257703399658203125e+02 4.901992034912109375e+01 2.056495666503906250e+01
8.597249023437500000e+03 1.742099121093750000e+03 1.287471313476562500e+02 4.304771423339843750e+01 2.447246742248535156e+01
8.598499023437500000e+03 1.789057495117187500e+03 1.338021392822265625e+02 5.448585510253906250e+01 2.507256698608398438e+01
8.599749023437500000e+03 1.800162475585937500e+03 1.394740142822265625e+02 5.165593338012695312e+01 2.720308113098144531e+01
8.600999023437500000e+03 1.859006347656250000e+03 1.434479370117187500e+02 4.355764389038085938e+01 2.285382652282714844e+01
8.602249023437500000e+03 1.902394653320312500e+03 1.472405853271484375e+02 5.922471618652343750e+01 2.078254890441894531e+01
8.603499023437500000e+03 1.944109741210937500e+03 1.489558715820312500e+02 4.688870239257812500e+01 3.110156631469726562e+01
8.604749023437500000e+03 1.965643554687500000e+03 1.608044891357421875e+02 5.452157974243164062e+01 2.785170555114746094e+01
8.605999023437500000e+03 2.000471801757812500e+03 1.432783355712890625e+02 5.247877883911132812e+01 2.971805953979492188e+01
8.607249023437500000e+03 2.024325439453125000e+03 1.545193481445312500e+02 5.433526611328125000e+01 3.171066093444824219e+01
8.608499023437500000e+03 2.067616210937500000e+03 1.453033752441406250e+02 5.359580230712890625e+01 2.648054885864257812e+01
8.609749023437500000e+03 2.007345825195312500e+03 1.480300292968750000e+02 5.834930038452148438e+01 2.186659240722656250e+01
8.610999023437500000e+03 2.096437011718750000e+03 1.732273712158203125e+02 5.855671691894531250e+01 2.465254020690917969e+01
8.612249023437500000e+03 2.088513427734375000e+03 1.427395629882812500e+02 5.388398361206054688e+01 2.077013587951660156e+01
8.613499023437500000e+03 2.097915771484375000e+03 1.645405578613281250e+02 5.734113693237304688e+01 3.014096641540527344e+01
8.614749023437500000e+03 2.136571533203125000e+03 1.561122741699218750e+02 6.230961990356445312e+01 2.842633628845214844e+01
8.615999023437500000e+03 2.108520019531250000e+03 1.471858062744140625e+02 5.103812026977539062e+01 3.071032524108886719e+01
8.617249023437500000e+03 2.089209716796875000e+03 1.448840179443359375e+02 6.053983688354492188e+01 1.401934337615966797e+01
8.618499023437500000e+03 2.080901611328125000e+03 1.478591766357421875e+02 5.776811599731445312e+01 2.628617858886718750e+01
8.619749023437500000e+03 2.101293701171875000e+03 1.538736724853515625e+02 4.814231109619140625e+01 1.721403312683105469e+01
8.620999023437500000e+03 2.108028320312500000e+03 1.560849304199218750e+02 5.103298950195312500e+01 2.763452148437500000e+01
8.622249023437500000e+03 2.121319335937500000e+03 1.629472961425781250e+02 5.145313644409179688e+01 2.523024559020996094e+01
8.623499023437500000e+03 2.057796142578125000e+03 1.548679351806640625e+02 5.611767578125000000e+01 2.435778236389160156e+01
8.624749023437500000e+03 2.070211914062500000e+03 1.573271942138671875e+02 4.868988037109375000e+01 2.059468650817871094e+01
8.625999023437500000e+03 2.036214721679687500e+03 1.481908874511718750e+02 5.400446701049804688e+01 2.186557197570800781e+01
8.627249023437500000e+03 2.151204833984375000e+03 1.592653350830078125e+02 5.051959609985351562e+01 2.950031661987304688e+01
8.628499023437500000e+03 2.073052978515625000e+03 1.518558959960937500e+02 6.244626617431640625e+01 7.667810916900634766e+00
8.629749023437500000e+03 2.111337402343750000e+03 1.482019958496093750e+02 7.042246246337890625e+01 1.972869300842285156e+01
8.630999023437500000e+03 2.102664062500000000e+03 1.752417602539062500e+02 4.646000289916992188e+01 2.531145477294921875e+01
8.632249023437500000e+03 2.104821289062500000e+03 1.702123413085937500e+02 5.143154144287109375e+01 2.548620033264160156e+01
8.633499023437500000e+03 2.043391357421875000e+03 1.469944000244140625e+02 4.070725250244140625e+01 1.811591148376464844e+01
8.634749023437500000e+03 2.127466308593750000e+03 1.613936920166015625e+02 4.326966094970703125e+01 2.959584999084472656e+01
8.635999023437500000e+03 2.120103515625000000e+03 1.325074157714843750e+02 5.975115203857421875e+01 2.406088638305664062e+01
8.637249023437500000e+03 2.055909667968750000e+03 1.637844085693359375e+02 6.326901626586914062e+01 2.101603698730468750e+01
8.638499023437500000e+03 2.140188964843750000e+03 1.673809967041015625e+02 6.163959884643554688e+01 2.035315322875976562e+01
8.639749023437500000e+03 2.071390869140625000e+03 1.662484283447265625e+02 5.981739044189453125e+01 3.436378097534179688e+01
8.640999023437500000e+03 2.062818603515625000e+03 1.635093994140625000e+02 6.008048629760742188e+01 3.203428268432617188e+01
8.642249023437500000e+03 2.101426757812500000e+03 1.621300964355468750e+02 6.380903244018554688e+01 2.971757888793945312e+01
8.643499023437500000e+03 2.109870849609375000e+03 1.565822143554687500e+02 6.454798126220703125e+01 2.803080177307128906e+01
8.644749023437500000e+03 2.053274169921875000e+03 1.501057586669921875e+02 6.121415710449218750e+01 2.562905120849609375e+01
8.645999023437500000e+03 2.044763061523437500e+03 1.411160278320312500e+02 4.947761917114257812e+01 2.555103683471679688e+01
8.647249023437500000e+03 2.135917236328125000e+03 1.470087280273437500e+02 5.486674118041992188e+01 1.778503036499023438e+01
8.648499023437500000e+03 2.122249755859375000e+03 1.698663635253906250e+02 5.210190200805664062e+01 2.640587043762207031e+01
8.649749023437500000e+03 2.081378173828125000e+03 1.663563842773437500e+02 5.706500625610351562e+01 2.046842765808105469e+01
8.650999023437500000e+03 2.109137451171875000e+03 1.672847900390625000e+02 5.826964950561523438e+01 1.781538391113281250e+01
8.652249023437500000e+03 2.144160400390625000e+03 1.608666992187500000e+02 5.238865280151367188e+01 2.220331764221191406e+01
8.653499023437500000e+03 2.143559326171875000e+03 1.586442260742187500e+02 7.434474945068359375e+01 3.868525695800781250e+01
8.654749023437500000e+03 2.113739990234375000e+03 1.551901855468750000e+02 5.924014282226562500e+01 2.436948204040527344e+01
8.655999023437500000e+03 2.073332519531250000e+03 1.510865631103515625e+02 5.714142227172851562e+01 2.082501029968261719e+01
8.657249023437500000e+03 2.093110351562500000e+03 1.704934082031250000e+02 5.443416213989257812e+01 4.006998443603515625e+01
8.658499023437500000e+03 2.107986572265625000e+03 1.666830902099609375e+02 4.808020782470703125e+01 3.073665046691894531e+01
8.659749023437500000e+03 2.147496582031250000e+03 1.473917083740234375e+02 4.657981491088867188e+01 2.024931526184082031e+01
8.660999023437500000e+03 2.101318359375000000e+03 1.709882049560546875e+02 4.971166229248046875e+01 2.102435302734375000e+01
8.662249023437500000e+03 2.036737792968750000e+03 1.369197235107421875e+02 5.856262588500976562e+01 2.406511497497558594e+01
8.663499023437500000e+03 2.064090576171875000e+03 1.542577972412109375e+02 4.569429779052734375e+01 2.233616638183593750e+01
8.664749023437500000e+03 2.085847900390625000e+03 1.616496124267578125e+02 4.850798034667968750e+01 1.696375274658203125e+01
8.665999023437500000e+03 2.073275878906250000e+03 1.590052795410156250e+02 4.797599411010742188e+01 2.026921272277832031e+01
8.667249023437500000e+03 2.126196777343750000e+03 1.619032897949218750e+02 5.101047134399414062e+01 2.644566917419433594e+01
